policy_id,title,organization,stage2_category,confidence,reason,candidate_count,direct_cash_candidate_count,candidate_types,estimated_amount_manwon,estimated_type,estimated_context,direct_candidate_summary,manual_status,manual_category,url
PBLN_000000000123751,2026년 하반기 특허 조사ㆍ분석 역량강화 교육과정 참여 모집 공고,지식재산처,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123751
PBLN_000000000123765,[인천] 2026년 지역기업 맞춤형 상품개발 및 홍보 지원사업 참여기업 모집 공고,인천광역시,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,3,0,"non_cash, support_amount",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123765
PBLN_000000000123767,2026년 바이오소재(항원ㆍ항체) 개발지원사업 공고(중소형 CDMO육성 항원 항체소재 뱅크 구축 사업),산업통상부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,pending,recommend_only_payload,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123767
PBLN_000000000123770,2026년 한국형 녹색채권 발행 이차보전 지원사업 추가 모집 공고,기후에너지환경부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123770
TECHNOPARK:1854,2026 동남 정보보호클러스터 보안 테스팅 지원,경남테크노파크,ratio_only,none,금액 후보 없이 지원비율만 있음,1,0,support_ratio,,,,,not_required,,http://www.gntp.or.kr/biz/applyInfo/3790
PBLN_000000000123775,[충북] 영동군 2026년 3차 지방소멸 대응을 위한 와인산업 활성화 지원사업 수혜기업 모집 공고(시군구연고산업육성사업 지원모집 공고),중소벤처기업부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123775
PBLN_000000000123777,[대구] CES 혁신상 수상지원 프로그램 참가기업 모집 공고(국제전자제품박람회(CES 2027) 대구 통합공동관 조성운영 사업),대구광역시,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,"non_cash, support_amount",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123777
TECHNOPARK:405,2026년 전북특별자치도 공공데이터·AI 활용 창업경진대회 공고,전북테크노파크,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,"consulting_fee, support_ratio",,,,,pending,mixed_manual_review,https://www.jbtp.or.kr/board/view.jbtp?menuCd=DOM_000000102001000000&boardId=BBS_0000006&dataSid=20084
PBLN_000000000123801,2026년 장수군 3차 레드푸드 전ㆍ후방기업 경쟁력 강화 및 스마트 농업 활성화 지원 사업 지원기업 모집 연장 공고(시군구연고산업육성 협업프로젝트),중소벤처기업부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,7,0,"non_cash, support_amount",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123801
PBLN_000000000123807,"[충남] 2026년 2차 지역주력산업육성(지역특화 프로젝트 레전드 50+) 지원모집 공고(충남, 탄소저감 자동차부품, 디스플레이부품장비)",중소벤처기업부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,6,0,"non_cash, support_amount",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123807
PBLN_000000000123817,[경기] 2026년 글로벌 로케이션 인센티브 추가모집 공고,경기도,hold_no_direct_cash,none,후보는 있으나 현금성 직접지원 금액 후보 없음,1,0,support_amount,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123817
PBLN_000000000123824,2026년 대전 인간친화형 로봇 스케일업 밸리 혁신 생태계 기반 구축사업 지원기업 2차 추가 모집 공고,대전광역시,hold_no_direct_cash,none,후보는 있으나 현금성 직접지원 금액 후보 없음,1,0,support_amount,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123824
PBLN_000000000123826,[충남] 서부 2026년 3차 지식재산 긴급지원 모집 공고,충청남도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,5,0,"non_cash, support_amount",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123826
PBLN_000000000123828,[충남] 2026년 3차 지식재산 긴급지원 모집 공고,충청남도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,5,0,"non_cash, support_amount",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123828
PBLN_000000000123830,[전북] 2026년 3차 지식재산 긴급지원 모집 공고,전북특별자치도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,13,0,"non_cash, support_amount",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123830
PBLN_000000000123833,[충북] 2026년 3차 지식재산 긴급지원 모집 공고,충청북도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,4,0,"non_cash, support_amount",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123833
PBLN_000000000123836,[경기] 부천시 2026년 7월 중소기업 지식재산 지원 사업 공고,경기도,hold_no_direct_cash,none,후보는 있으나 현금성 직접지원 금액 후보 없음,2,0,support_amount,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123836
PBLN_000000000123840,[전남광주] 서구 2026년 3차 지식재산 긴급지원(지식재산권리화 지원) 사업 공고,전남광주통합특별시,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,"non_cash, support_amount",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123840
PBLN_000000000123849,[충남] 천안시 AIㆍ전략산업 실현기술(Enable Tech)개발 지원사업 참여 컨소시엄 모집 공고,충청남도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,7,0,"non_cash, support_amount",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123849
PBLN_000000000123866,2026년 강소특구 글로벌 현지 실증(PoC) 및 해외규격인허가 획득 컨설팅 참여기업 모집 공고,과학기술정보통신부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,6,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123866
PBLN_000000000123877,2026년 여수엑스포항 국제크루즈 관광객 유치 인센티브 지원 변경 공고,전남광주통합특별시,hold_no_direct_cash,none,후보는 있으나 현금성 직접지원 금액 후보 없음,2,0,support_amount,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123877
PBLN_000000000123879,2026년 2차 KICET 기술이전조건부사업화지원사업 수혜기업 모집 공고,산업통상부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,12,0,"non_cash, support_amount",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123879
PBLN_000000000123881,2026년 4차 제조공정 로봇도입 엔지니어링 컨설팅 모집 공고,산업통상부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123881
PBLN_000000000123885,[충북] 2026년 1차 첨단로봇ㆍ제조 공동연구센터 시제품제작지원 사업 공고(지역혁신중심 대학지원체계(RISE)),충청북도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,5,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123885
PBLN_000000000123892,2026년 7차 콘크리트 2차 제품 제조 기업 및 레미콘 기업지원 수혜기업 모집 공고,기후에너지환경부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123892
PBLN_000000000123904,[울산] 2026년 하반기 산업안전보건 국제표준 인증기업 지원사업 시행 공고,울산광역시,hold_no_direct_cash,none,후보는 있으나 현금성 직접지원 금액 후보 없음,1,0,support_amount,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123904
PBLN_000000000123906,[경북] 2026년 농식품유통취약농가 판로확대 지원사업 대상자 추가모집 공고,경상북도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,5,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123906
PBLN_000000000123908,[경남] 김해시ㆍ하동군 2026년 10차 청년여성 일경험 지원사업 참여기업 모집 공고,경상남도,hold_no_direct_cash,none,후보는 있으나 현금성 직접지원 금액 후보 없음,1,0,support_amount,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123908
PBLN_000000000123912,[강원] 2026년 3차 AI헬스케어 기업육성 지원사업 시행 공고,중소벤처기업부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,3,0,"non_cash, support_amount",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123912
PBLN_000000000123919,[부산] 2026년 고위험산업 사각지대 집중관리사업(재정지원) 참여기업 3차 추가모집 공고,부산광역시,hold_no_direct_cash,none,후보는 있으나 현금성 직접지원 금액 후보 없음,5,0,support_amount,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123919
PBLN_000000000123934,[경북] 김천시ㆍ구미시 2026년 중소기업 ESG 경영지원 구축 사업 참여기업 모집 2차 연장 공고,경상북도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,3,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123934
PBLN_000000000123936,[경기] 2026년 스타트업 아카데미 글로벌 유니콘 캠퍼스 과정 참여기업 추가모집 공고,경기도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123936
PBLN_000000000123946,[인천] 2026년 수요기업 대응형 기술전환 지원 컨설팅 수요기업 추가모집 공고(고강도 고방열 경량금속소재 부품화 실증 기반구축사업),인천광역시,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,3,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123946
PBLN_000000000123949,2026년 미디어아트 콘텐츠 공모전 참가모집 공고(NEXT:ON 2026),인천광역시,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,5,0,"non_cash, support_amount",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123949
PBLN_000000000123783,[전남광주] 첨단 스마트그린 AX실증산단 구축사업 제조경쟁력 강화를 위한 기업AX 실증지원 공고,전남광주통합특별시,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,4,0,non_cash,,,,,pending,mixed_manual_review,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123783
SMARTFACTORY:2026-N-0105:1,2026년도 강원 지역특화형(바이오헬스·식품) 스마트공장 구축사업(동일수준) 공고,스마트공장 사업관리시스템,hold_unit_or_total_context,none,월/명/건/기간/총규모/자부담 등 위험 문맥 포함,6,3,"education_fee, support_amount",,,,"20000.0만원/support_amount/사(고도화 4, 기초 10) ◦ (지원 조건) - 고도화: 목표수준별 총 2.5억원 내에서 2회( 1회차 고도화→ 2회차 동일수준) 까지 지원 하되, 회당 최대 2억원 한도, 지원비율 50% 이내에서 지원 가능 * 단, 공고일 전에 스마트공장 구축사업을 통해 “고도화” 지원받은 기업이 ‘26년도 “동일수준” 신청시, 기존 || 8000.0만원/support_amount/6년도 “동일수준” 신청시, 기존처럼 최대 0.5억원, 6개월 이내 지원 가능(동일수준 지원은 목표수준별 1회만 지원 가능) - 기초: 신규 구축 및 동일 수준 0.8 억원 이내(지원 비율 80% 이내) 지원유형 지원기간 정부 지원한도 지원 비율 구축목표수준 ※ 고도화 최대 9개월 최대 2.0억원 이내 (단, 수준별 2. || 5000.0만원/support_amount/, 지원비율 50% 이내에서 지원 가능 * 단, 공고일 전에 스마트공장 구축사업을 통해 “고도화” 지원받은 기업이 ‘26년도 “동일수준” 신청시, 기존처럼 최대 0.5억원, 6개월 이내 지원 가능(동일수준 지원은 목표수준별 1회만 지원 가능) - 기초: 신규 구축 및 동일 수준 0.8 억원 이내(지원 비율 80% 이내) ",reviewed,keep_old_amount,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0105&pbancSn=1
SMARTFACTORY:2026-N-0113:1,[포스코DX] 2026년도 상생형 인공지능 전환(AX) 선도모델 구축지원 사업 공고,스마트공장 사업관리시스템,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,14,0,"education_fee, fee, support_ratio",,,,,pending,mixed_manual_review,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0113&pbancSn=1
